file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\test\neutral\PrivateTest_57248504.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,4,0.8027269840240479,0.9587673611111112
../data/raw\test\neutral\PrivateTest_57304200.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7576557397842407,0.7296006944444444
../data/raw\test\neutral\PrivateTest_57314619.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7036356925964355,0.9184027777777778
../data/raw\test\neutral\PrivateTest_57391974.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8123659491539001,0.765625
../data/raw\test\neutral\PrivateTest_57827161.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.5980538129806519,0.5625
../data/raw\test\neutral\PrivateTest_57843820.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5454567670822144,0.5941840277777778
../data/raw\test\neutral\PrivateTest_57886223.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8246132135391235,0.6944444444444444
../data/raw\test\neutral\PrivateTest_57965672.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7063952088356018,0.8025173611111112
../data/raw\test\neutral\PrivateTest_58134944.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8895089030265808,0.6267361111111112
../data/raw\test\neutral\PrivateTest_58152989.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.927039384841919,0.6944444444444444
../data/raw\test\neutral\PrivateTest_58189040.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7024129629135132,0.7296006944444444
../data/raw\test\neutral\PrivateTest_58519097.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.6467124223709106,0.6944444444444444
../data/raw\test\neutral\PrivateTest_58919170.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8189772367477417,0.8402777777777778
../data/raw\test\neutral\PrivateTest_59059.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.7004214525222778,0.765625
../data/raw\test\neutral\PrivateTest_59102222.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.9030733108520508,0.4171006944444444
../data/raw\test\neutral\PrivateTest_59497529.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6567073464393616,0.8402777777777778
../data/raw\test\neutral\PrivateTest_59799961.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.7960115075111389,0.4171006944444444
../data/raw\test\neutral\PrivateTest_59996558.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7289735674858093,0.7296006944444444
../data/raw\test\neutral\PrivateTest_60203152.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8582375645637512,0.5625
../data/raw\test\neutral\PrivateTest_6029307.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8760170340538025,0.8402777777777778
../data/raw\test\neutral\PrivateTest_60521672.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7427218556404114,0.8025173611111112
../data/raw\test\neutral\PrivateTest_60542064.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.6449920535087585,0.8025173611111112
../data/raw\test\neutral\PrivateTest_60708271.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.716839075088501,0.9184027777777778
../data/raw\test\neutral\PrivateTest_60778375.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7874609231948853,0.8025173611111112
../data/raw\test\neutral\PrivateTest_60797107.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7912021279335022,0.5625
../data/raw\test\neutral\PrivateTest_60848941.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8871712684631348,0.8025173611111112
../data/raw\test\neutral\PrivateTest_60931075.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6680142879486084,0.6944444444444444
../data/raw\test\neutral\PrivateTest_61135792.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6717857122421265,0.8402777777777778
../data/raw\test\neutral\PrivateTest_61381637.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7113708853721619,0.7296006944444444
../data/raw\test\neutral\PrivateTest_61407797.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7427718043327332,0.765625
../data/raw\test\neutral\PrivateTest_61571979.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7919607162475586,0.390625
../data/raw\test\neutral\PrivateTest_61767158.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,4,0.8310350179672241,0.765625
../data/raw\test\neutral\PrivateTest_62221086.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,9,0.6071933507919312,0.5625
../data/raw\test\neutral\PrivateTest_62310013.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9112170934677124,0.3650173611111111
../data/raw\test\neutral\PrivateTest_62361354.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6684170961380005,0.8025173611111112
../data/raw\test\neutral\PrivateTest_6236745.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7023114562034607,0.5017361111111112
../data/raw\test\neutral\PrivateTest_62507899.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8011983036994934,0.765625
../data/raw\test\neutral\PrivateTest_62512054.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6814303398132324,0.765625
../data/raw\test\neutral\PrivateTest_6251453.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7862207889556885,0.6944444444444444
../data/raw\test\neutral\PrivateTest_62518326.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.709686279296875,0.6944444444444444
../data/raw\test\neutral\PrivateTest_62728100.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.8561103940010071,0.4171006944444444
../data/raw\test\neutral\PrivateTest_63052896.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.933197021484375,0.2934027777777778
../data/raw\test\neutral\PrivateTest_63078236.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8938315510749817,0.6267361111111112
../data/raw\test\neutral\PrivateTest_6319489.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8870055079460144,0.6944444444444444
../data/raw\test\neutral\PrivateTest_63320740.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.8905848860740662,0.765625
../data/raw\test\neutral\PrivateTest_63558153.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7739632725715637,0.9184027777777778
../data/raw\test\neutral\PrivateTest_64208630.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.870380163192749,0.5625
../data/raw\test\neutral\PrivateTest_64248207.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7284374237060547,0.7296006944444444
../data/raw\test\neutral\PrivateTest_64309037.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8856776356697083,0.6944444444444444
../data/raw\test\neutral\PrivateTest_64446165.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8512792587280273,0.5625
../data/raw\test\neutral\PrivateTest_64699842.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8464838266372681,0.5625
../data/raw\test\neutral\PrivateTest_65013265.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7481089234352112,0.8025173611111112
../data/raw\test\neutral\PrivateTest_65309122.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.4787314236164093,0.47265625
../data/raw\test\neutral\PrivateTest_65315809.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7691583037376404,0.9184027777777778
../data/raw\test\neutral\PrivateTest_65337186.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.6742316484451294,1.0
../data/raw\test\neutral\PrivateTest_6541198.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8253457546234131,0.6267361111111112
../data/raw\test\neutral\PrivateTest_65693325.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7527225613594055,0.8025173611111112
../data/raw\test\neutral\PrivateTest_66109599.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6619109511375427,0.6267361111111112
../data/raw\test\neutral\PrivateTest_66126840.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.867904007434845,0.8025173611111112
../data/raw\test\neutral\PrivateTest_66132334.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8293500542640686,0.6944444444444444
../data/raw\test\neutral\PrivateTest_66167415.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7445269227027893,0.5316840277777778
../data/raw\test\neutral\PrivateTest_66337101.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.5586766004562378,0.8025173611111112
../data/raw\test\neutral\PrivateTest_66384891.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8911353349685669,0.5017361111111112
../data/raw\test\neutral\PrivateTest_66441948.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.6019430756568909,0.6267361111111112
../data/raw\test\neutral\PrivateTest_6658003.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8950825333595276,0.765625
../data/raw\test\neutral\PrivateTest_6659875.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7093833088874817,0.9587673611111112
../data/raw\test\neutral\PrivateTest_66639548.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8793430328369141,0.765625
../data/raw\test\neutral\PrivateTest_66773819.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8861700296401978,0.390625
../data/raw\test\neutral\PrivateTest_67177661.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8333516716957092,0.87890625
../data/raw\test\neutral\PrivateTest_67534145.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,8,0.6801856160163879,0.66015625
../data/raw\test\neutral\PrivateTest_6781759.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.48481082916259766,0.8025173611111112
../data/raw\test\neutral\PrivateTest_67945307.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5702191591262817,0.5941840277777778
../data/raw\test\neutral\PrivateTest_68065868.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8876217603683472,0.5941840277777778
../data/raw\test\neutral\PrivateTest_68065916.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.583545446395874,0.9184027777777778
../data/raw\test\neutral\PrivateTest_68292672.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.827959418296814,0.9184027777777778
../data/raw\test\neutral\PrivateTest_68399212.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7310466170310974,0.8025173611111112
../data/raw\test\neutral\PrivateTest_68459800.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8780503869056702,0.7296006944444444
../data/raw\test\neutral\PrivateTest_687498.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8168579936027527,0.6944444444444444
../data/raw\test\neutral\PrivateTest_68764754.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9086154103279114,0.6944444444444444
../data/raw\test\neutral\PrivateTest_68918593.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7212871313095093,0.5941840277777778
../data/raw\test\neutral\PrivateTest_6899020.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.6417434215545654,0.765625
../data/raw\test\neutral\PrivateTest_69339694.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.7317683696746826,0.8025173611111112
../data/raw\test\neutral\PrivateTest_69389989.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9145041704177856,0.4444444444444444
../data/raw\test\neutral\PrivateTest_69748731.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8603470921516418,0.2712673611111111
../data/raw\test\neutral\PrivateTest_69829588.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8323094248771667,0.87890625
../data/raw\test\neutral\PrivateTest_698548.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7820442914962769,0.8025173611111112
../data/raw\test\neutral\PrivateTest_69933453.jpg,TEST,neutral,PrivateTest_,False,False,True,False,False,True,2,0.8779183626174927,0.6944444444444444
../data/raw\test\neutral\PrivateTest_70002587.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.6981881856918335,0.7296006944444444
../data/raw\test\neutral\PrivateTest_70019425.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.7647524476051331,0.6944444444444444
../data/raw\test\neutral\PrivateTest_70056004.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8861872553825378,0.390625
../data/raw\test\neutral\PrivateTest_70085308.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5059146285057068,0.6944444444444444
../data/raw\test\neutral\PrivateTest_70462809.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8097294569015503,0.87890625
../data/raw\test\neutral\PrivateTest_70574500.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.8813160061836243,0.5941840277777778
../data/raw\test\neutral\PrivateTest_70607106.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.759031355381012,0.6267361111111112
../data/raw\test\neutral\PrivateTest_70890780.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7853752970695496,0.8025173611111112
../data/raw\test\neutral\PrivateTest_71031944.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.4776657819747925,0.6944444444444444
../data/raw\test\neutral\PrivateTest_71090641.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,7,0.6864797472953796,0.5017361111111112
../data/raw\test\neutral\PrivateTest_71172804.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.9078236222267151,0.765625
../data/raw\test\neutral\PrivateTest_71233422.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.7622630000114441,0.6944444444444444
../data/raw\test\neutral\PrivateTest_71340120.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.44862857460975647,0.87890625
../data/raw\test\neutral\PrivateTest_71422115.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,5,0.5879131555557251,0.5017361111111112
../data/raw\test\neutral\PrivateTest_71543015.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8554593920707703,0.7296006944444444
../data/raw\test\neutral\PrivateTest_71946344.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.5846806764602661,0.7296006944444444
../data/raw\test\neutral\PrivateTest_72090979.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8355521559715271,0.87890625
../data/raw\test\neutral\PrivateTest_72304056.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8816074132919312,0.2934027777777778
../data/raw\test\neutral\PrivateTest_72312115.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,2,0.7139294743537903,0.8025173611111112
../data/raw\test\neutral\PrivateTest_72335984.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7887723445892334,0.6267361111111112
../data/raw\test\neutral\PrivateTest_72534315.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.8904823064804077,0.31640625
../data/raw\test\neutral\PrivateTest_72618063.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8524136543273926,0.4444444444444444
../data/raw\test\neutral\PrivateTest_72738387.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.9282737970352173,0.7296006944444444
../data/raw\test\neutral\PrivateTest_72751389.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8319922685623169,0.6944444444444444
../data/raw\test\neutral\PrivateTest_72885588.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.8028200268745422,0.7296006944444444
../data/raw\test\neutral\PrivateTest_73157871.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,1,0.8579304218292236,0.47265625
../data/raw\test\neutral\PrivateTest_73234678.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.6585276126861572,0.8402777777777778
../data/raw\test\neutral\PrivateTest_73298203.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,3,0.7353982925415039,0.6944444444444444
../data/raw\test\neutral\PrivateTest_73359121.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,6,0.599977970123291,0.765625
../data/raw\test\neutral\PrivateTest_73401154.jpg,TEST,neutral,PrivateTest_,False,False,False,False,False,True,4,0.6420007944107056,0.4444444444444444
